City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,tangalle,6.024,80.7911,25.98,88,69,2.44,LK,1727811670
359,zhlobin,52.8926,30.024,10.72,60,89,2.77,BY,1727811671
360,rumonge,-3.9736,29.4386,25.5,70,99,0.62,BI,1727811672
361,ashchysay,43.5542,68.8889,11.22,39,50,0.27,KZ,1727811674
362,turpan,42.9333,89.1667,17.31,22,0,1.77,CN,1727811675
363,akhuryan,40.78,43.9003,12.84,67,75,0.51,AM,1727811676
364,jieshi,22.8134,115.8257,23.34,75,100,8.03,CN,1727811677
365,sparta,43.9441,-90.8129,18.23,34,0,5.14,US,1727811679
366,egersund,58.4513,5.9997,10.52,66,14,5.27,NO,1727811681
367,shahritus,37.2637,68.1385,23.53,34,88,2.26,TJ,1727811682
368,makinsk,52.6292,70.4169,9.99,71,73,4.54,KZ,1727811683
369,hilo,19.7297,-155.09,25.85,87,100,3.6,US,1727811684
370,qarchi gak,37.04,66.7889,21.77,38,1,1.08,AF,1727811686
371,cartagena,10.3997,-75.5144,30.79,66,20,4.12,CO,1727811687
372,palotina,-24.2839,-53.84,37.16,25,45,4.16,BR,1727811688
373,vila franca do campo,37.7167,-25.4333,24.23,93,82,4.28,PT,1727811689
374,sakakah,29.9697,40.2064,24.76,27,0,2.51,SA,1727811691
375,ballarat east,-37.5592,143.8744,6.44,92,83,1.34,AU,1727811692
376,nago,26.5881,127.9761,28.24,89,100,3.58,JP,1727811693
377,katsina-ala,7.1667,9.2833,24.59,91,83,2.52,NG,1727811694
378,pacific grove,36.6177,-121.9166,33.54,63,0,1.54,US,1727811695
379,hatillo,18.4863,-66.8254,32.02,73,47,2.68,PR,1727811696
380,callaway,30.153,-85.5699,31.65,58,40,2.06,US,1727811697
381,isangel,-19.55,169.2667,23.34,77,2,3.18,VU,1727811698
382,kalemie,-5.9475,29.1947,24.26,65,100,2.09,CD,1727811699
383,belmonte,-15.8631,-38.8828,23.99,79,2,2.95,BR,1727811702
384,lorca,37.6712,-1.7017,22.57,66,80,1.11,ES,1727811703
385,bontang,0.1333,117.5,25.08,88,100,2.23,ID,1727811704
386,puerto deseado,-47.7503,-65.8938,6.41,67,100,8.59,AR,1727811705
387,butwal,27.7006,83.4484,24.62,91,2,1.2,NP,1727811608
388,minas de marcona,-15.2119,-75.1103,18.06,57,0,8.17,PE,1727811707
389,jiuquan,39.7432,98.5174,8.9,14,0,1.97,CN,1727811708
390,dzuunmod,48.2199,97.3744,-1.41,70,12,2.65,MN,1727811709
391,shingu,33.7333,135.9833,20.11,78,84,2.35,JP,1727811575
392,calabugao,8.4564,125.1589,18.41,95,100,0.4,PH,1727811712
393,eyl,7.9803,49.8164,25.29,88,32,5.73,SO,1727811713
394,pilibangan,29.45,74.0833,30.59,36,0,1.84,IN,1727811714
395,recani,31.2846,-4.2688,30.07,28,0,2.86,MA,1727811715
396,jaguaribe,-5.8906,-38.6219,35.55,23,40,3.35,BR,1727811716
397,mangrol,21.1167,70.1167,27.27,88,7,4.23,IN,1727811717
398,mwingi,-0.9344,38.0601,22.84,67,53,4.02,KE,1727811718
399,kiruna,67.8557,20.2251,-0.49,74,100,3.6,SE,1727811719
400,tadepallegudem,16.8333,81.5,25.2,91,70,2.54,IN,1727811720
401,prineville,44.2999,-120.8345,26.73,13,42,4.12,US,1727811722
402,sete,43.4018,3.6966,19.92,86,90,2.07,FR,1727811618
403,birao,10.2849,22.7882,21.53,94,99,2.36,CF,1727811724
404,alupka,44.4167,34.05,16.36,85,100,2.86,UA,1727811725
405,leticia,-4.2153,-69.9406,33.03,55,75,1.54,CO,1727811726
406,mirnyy,62.5353,113.9611,4.1,97,100,4.9,RU,1727811728
407,lake charles,30.2131,-93.2044,32.99,47,40,5.14,US,1727811729
408,vadso,70.0744,29.7487,5.09,65,0,13.38,NO,1727811732
409,usinsk,65.9939,57.5281,5.47,74,99,8.63,RU,1727811733
410,lycksele,64.5954,18.6735,-1.07,93,7,0.0,SE,1727811600
411,ciudad insurgentes,25.2625,-111.7753,35.4,29,7,2.5,MX,1727811736
412,westport,41.1415,-73.3579,21.47,67,0,4.12,US,1727811737
413,tirebolu,41.0069,38.8139,17.62,77,13,1.43,TR,1727811739
414,myrina,39.8797,25.0742,14.58,67,0,0.0,GR,1727811740
415,portales,34.1862,-103.3344,23.55,22,0,3.98,US,1727811741
416,tutoia,-2.7619,-42.2744,26.57,79,100,5.42,BR,1727811742
417,verkhniy baskunchak,48.2256,46.7217,15.25,30,3,4.91,RU,1727811743
418,alesund,62.4723,6.1549,9.07,96,0,1.54,NO,1727811666
419,baturaja,-4.1333,104.1667,23.33,85,47,1.01,ID,1727811745
420,krasnokholmskiy,55.9873,55.0466,5.61,53,5,3.98,RU,1727811746
421,conceicao das alagoas,-19.9147,-48.3883,36.88,14,9,2.8,BR,1727811747
422,manismata,-2.4667,111.0333,23.26,97,38,1.09,ID,1727811749
423,coaticook,45.1334,-71.7991,20.46,56,65,2.02,CA,1727811750
424,kupang,-10.1667,123.5833,25.32,88,95,2.57,ID,1727811751
425,al jawf,29.5,38.75,22.89,27,0,5.35,SA,1727811752
426,kavieng,-2.5744,150.7967,28.13,79,83,5.81,PG,1727811753
427,kashgar,39.4547,75.9797,13.56,47,20,1.0,CN,1727811754
428,mount pleasant,32.7941,-79.8626,27.78,76,0,2.68,US,1727811755
429,saudarkrokur,65.7461,-19.6394,6.98,91,100,6.65,IS,1727811756
430,klaksvik,62.2266,-6.589,8.51,84,100,4.1,FO,1727811757
431,barakani,-12.1356,44.4317,24.62,80,1,4.71,KM,1727811759
432,mitchell,43.7094,-98.0298,21.2,26,0,4.63,US,1727811760
433,touros,-5.1989,-35.4608,25.16,72,5,7.44,BR,1727811761
434,ceerigaabo,10.6162,47.368,21.18,62,14,1.56,SO,1727811762
435,antofagasta,-23.65,-70.4,16.6,79,47,4.67,CL,1727811763
436,nuuk,64.1835,-51.7216,3.34,93,75,1.03,GL,1727811764
437,saint-philippe,-21.3585,55.7679,21.77,82,40,5.39,RE,1727811765
438,shasta lake,40.6804,-122.3708,36.18,14,0,1.27,US,1727811766
439,tadine,-21.55,167.8833,22.46,78,1,5.54,NC,1727811767
440,taltal,-25.4,-70.4833,17.76,69,28,2.82,CL,1727811768
441,plessisville,46.2186,-71.762,17.34,77,100,1.06,CA,1727811769
442,dhuusamarreeb,5.535,46.3861,25.0,69,74,8.3,SO,1727811771
443,galesong,-5.3166,119.3661,24.01,65,100,1.22,ID,1727811772
444,kasungu,-13.0333,33.4833,25.35,32,0,5.26,MW,1727811773
445,port alfred,-33.5906,26.891,11.77,92,39,0.89,ZA,1727811774
446,buchach,49.0625,25.388,6.83,87,78,1.03,UA,1727811775
447,cholpon-ata,42.6494,77.0823,10.03,65,40,0.35,KG,1727811776
448,eastham,41.8301,-69.9739,18.93,77,40,5.66,US,1727811777
449,kuala terengganu,5.3302,103.1408,25.97,89,20,1.54,MY,1727811778
450,fada,9.5667,8.3,21.18,90,93,0.49,NG,1727811779
451,churapcha,62.0025,132.4325,-0.83,87,98,1.58,RU,1727811781
452,upata,8.0086,-62.3989,28.52,72,58,1.39,VE,1727811782
453,dolores,-36.3132,-57.6792,17.76,48,98,2.73,AR,1727811783
454,kandi,11.1342,2.9386,24.72,85,77,1.11,BJ,1727811784
455,enriquillo,17.9,-71.2333,32.82,61,56,2.35,DO,1727811785
456,paita,-5.0892,-81.1144,20.78,74,99,7.13,PE,1727811786
457,gamba,-2.65,10.0,24.24,87,100,3.94,GA,1727811787
458,huazhou,21.6333,110.5833,20.19,68,53,5.36,CN,1727811788
459,bubaque,11.2833,-15.8333,27.68,83,9,4.59,GW,1727811789
460,birjand,32.8663,59.2211,16.26,27,0,3.09,IR,1727811790
461,idfu,24.9803,32.8747,28.99,30,0,6.63,EG,1727811791
462,kirakira,-10.4544,161.9205,26.08,85,10,2.5,SB,1727811607
463,kapa'a,22.0752,-159.319,28.04,72,75,4.63,US,1727811794
464,sakaiminato,35.55,133.2333,20.99,94,75,1.03,JP,1727811795
465,maragogi,-9.0122,-35.2225,24.0,76,10,3.76,BR,1727811796
466,fortaleza,-3.7227,-38.5247,29.07,61,0,7.72,BR,1727811797
467,port isabel,26.0734,-97.2086,32.05,63,20,7.15,US,1727811798
468,nyurba,63.2842,118.3319,4.07,97,100,4.0,RU,1727811799
469,necochea,-38.5473,-58.7368,9.13,64,100,3.09,AR,1727811800
470,energetik,51.7445,58.7934,12.99,49,99,5.45,RU,1727811801
471,morden,49.1919,-98.1014,16.16,29,100,5.66,CA,1727811802
472,bandon,51.7469,-8.7425,11.92,83,61,3.28,IE,1727811803
473,kochenevo,55.0218,82.202,6.66,76,81,3.5,RU,1727811805
474,buston,40.2342,69.6948,20.1,45,100,3.0,TJ,1727811806
475,spassk-ryazanskiy,54.4072,40.3806,12.53,37,11,3.83,RU,1727811807
476,dungarvan,52.0881,-7.6253,12.53,78,37,4.31,IE,1727811808
477,sittwe,20.15,92.9,27.24,87,99,3.23,MM,1727811809
478,tejen,37.3834,60.5054,21.01,17,0,3.49,TM,1727811810
479,northam,51.0333,-4.2167,14.1,86,12,7.1,GB,1727811811
480,yulinshi,38.2906,109.7494,7.01,45,2,1.88,CN,1727811812
481,prado,-17.3411,-39.2208,24.53,74,0,3.07,BR,1727811813
482,sefrou,33.8319,-4.828,26.53,36,0,4.12,MA,1727811815
483,moncion,19.4108,-71.1526,31.31,42,40,2.69,DO,1727811816
484,gombong,-7.6072,109.5142,24.49,92,100,1.01,ID,1727811817
485,bulawayo,-20.15,28.5833,18.91,59,5,8.41,ZW,1727811818
486,vejen,55.4833,9.15,11.21,71,100,7.72,DK,1727811819
487,caqueza,4.4057,-73.9468,20.81,69,90,3.56,CO,1727811820
488,karasu,41.071,30.7854,14.27,94,100,5.85,TR,1727811821
489,calvinia,-31.4707,19.776,11.37,28,5,1.88,ZA,1727811822
490,bathsheba,13.2167,-59.5167,32.34,62,20,6.17,BB,1727811823
491,polyarnyy,69.1989,33.4478,3.43,67,0,10.16,RU,1727811824
492,mount gambier,-37.8333,140.7667,5.9,100,30,1.53,AU,1727811825
493,muroto-misakicho,33.2833,134.15,24.67,71,82,2.1,JP,1727811828
494,cassino,41.4876,13.8315,18.32,75,48,1.0,IT,1727811829
495,tchintabaraden,15.8969,5.7985,35.15,20,0,1.55,NE,1727811830
496,sumenep,-7.0167,113.8667,26.48,78,65,3.14,ID,1727811831
497,beloyarskiy,63.7119,66.6722,5.18,60,98,7.15,RU,1727811832
498,konarka,19.9,86.1167,29.22,82,88,3.99,IN,1727811833
499,makokou,0.5738,12.8642,21.72,97,81,1.16,GA,1727811834
500,novokruchininskiy,51.7833,113.7667,0.85,83,42,4.15,RU,1727811835
501,gunjur,13.2019,-16.7339,28.04,83,20,2.06,GM,1727811836
502,bechar,31.6167,-2.2167,30.18,26,20,2.57,DZ,1727811838
503,selty,57.3132,52.1345,3.87,55,0,2.31,RU,1727811839
504,tianshui,34.5439,105.6897,8.67,57,2,1.4,CN,1727811840
505,horawala junction,6.4809,80.1271,25.27,90,94,2.55,LK,1727811841
506,san fernando de apure,7.8878,-67.4724,30.11,73,52,1.42,VE,1727811648
507,villa gesell,-37.2639,-56.973,11.14,72,100,5.79,AR,1727811843
508,mapimi,25.8167,-103.85,27.64,31,5,4.05,MX,1727811844
509,fortuna,40.5982,-124.1573,23.51,61,20,2.57,US,1727811845
510,lazaro cardenas,17.9583,-102.2,28.09,80,99,3.02,MX,1727811846
511,mar del plata,-38.0023,-57.5575,10.01,75,100,5.66,AR,1727811847
512,prainha,-1.8,-53.48,35.08,38,98,1.23,BR,1727811848
513,kayyerkan,69.3786,87.7439,1.53,92,97,1.19,RU,1727811849
514,paraiso,9.8383,-83.8656,20.6,98,100,1.74,CR,1727811851
515,tahe,52.3333,124.7333,-0.6,84,90,1.74,CN,1727811852
516,at taj,24.2049,23.2857,24.45,27,0,5.11,LY,1727811853
517,chibougamau,49.9168,-74.3659,19.79,49,20,6.69,CA,1727811678
518,buala,-8.145,159.5921,26.96,82,16,2.45,SB,1727811855
519,ammon,43.4696,-111.9666,20.55,27,0,2.06,US,1727811856
520,happy valley-goose bay,53.3168,-60.3315,14.17,47,20,2.06,CA,1727811857
521,datong,40.0936,113.2914,5.11,41,100,0.74,CN,1727811858
522,opelousas,30.5335,-92.0815,31.06,48,2,4.42,US,1727811859
523,kalawit,8.0667,122.5167,24.85,91,100,2.61,PH,1727811860
524,kanoya,31.3833,130.85,23.22,90,76,2.31,JP,1727811861
525,inderbor,48.55,51.7833,17.05,25,73,5.53,KZ,1727811862
526,bag,22.3667,74.7667,25.88,85,0,2.45,IN,1727811863
527,buka,40.8108,69.1986,18.3,40,94,2.02,UZ,1727811864
528,nizhneangarsk,55.7833,109.55,3.91,95,100,5.68,RU,1727811865
529,pontes e lacerda,-15.2261,-59.3353,40.47,20,26,3.67,BR,1727811866
530,evanston,42.0411,-87.6901,21.47,40,20,7.72,US,1727811867
531,lagos,6.5833,3.75,27.18,88,76,2.39,NG,1727811364
532,marion,39.7684,-86.1555,26.8,64,75,2.06,US,1727811869
533,semdinli,37.3051,44.5742,20.02,44,63,2.75,TR,1727811870
534,ath thawrah,35.8469,38.5443,22.2,70,0,8.46,SY,1727811871
535,sao geraldo do araguaia,-6.4006,-48.555,32.01,47,94,2.25,BR,1727811872
536,natal,-5.795,-35.2094,28.36,61,20,10.29,BR,1727811873
537,monte alegre,-2.0078,-54.0692,32.6,45,100,1.3,BR,1727811875
538,bambanglipuro,-7.95,110.2833,24.65,91,100,2.2,ID,1727811876
539,bihac,44.8169,15.8708,14.48,87,85,2.04,BA,1727811877
540,ola,59.5833,151.2833,2.09,64,0,2.42,RU,1727811878
541,kloulklubed,7.0419,134.2556,25.28,72,100,3.4,PW,1727811879
542,orsova,44.7253,22.3961,7.9,74,35,2.67,RO,1727811882
543,tarawa,1.419,172.984,28.05,74,20,2.06,KI,1727811701
544,salto,-31.3833,-57.9667,21.04,72,100,2.24,UY,1727811884
545,balkanabat,39.5108,54.3671,23.08,23,0,3.48,TM,1727811885
546,maun,-19.9833,23.4167,22.98,6,0,2.57,BW,1727811651
547,cody,44.5263,-109.0565,23.69,14,0,5.14,US,1727811888
548,robore,-18.3333,-59.75,38.05,39,20,9.26,BO,1727811889
549,otjimbingwe,-22.35,16.1333,21.86,12,0,0.89,NA,1727811890
550,mejit,10.2753,170.8646,28.98,75,39,6.22,MH,1727811891
551,magnanville,48.968,1.6784,13.03,91,2,3.31,FR,1727811892
552,itoman,26.1247,127.6694,29.01,89,75,5.14,JP,1727811893
553,khandyga,62.6667,135.6,-0.49,93,100,0.42,RU,1727811894
554,kununurra,-15.7667,128.7333,18.99,77,0,1.54,AU,1727811895
555,la passe,45.5549,-0.8967,14.43,87,100,4.84,FR,1727811896
556,znamenskoye,57.1281,73.8282,4.38,71,0,2.62,RU,1727811897
557,safranbolu,41.2508,32.6942,10.19,97,100,2.03,TR,1727811898
558,biltine,14.5333,20.9167,31.78,37,82,5.72,TD,1727811899
559,new norfolk,-42.7826,147.0587,5.4,95,10,1.13,AU,1727811900
560,farkhor,37.4922,69.4036,21.3,37,85,1.99,TJ,1727811901
561,puiesti,46.4167,27.5,11.47,83,100,6.65,RO,1727811902
562,karachi,24.9056,67.0822,27.9,83,40,4.63,PK,1727811857
563,chonchi,-42.6128,-73.8092,8.56,70,70,3.57,CL,1727811905
564,shache,38.4167,77.2406,15.84,42,100,1.58,CN,1727811906
565,kenai,60.5544,-151.2583,10.01,70,0,3.6,US,1727811660
566,maryville,35.7565,-83.9705,26.14,70,75,3.09,US,1727811909
567,boa vista,2.8197,-60.6733,31.99,55,75,4.12,BR,1727811910
568,kamen'-na-obi,53.7884,81.3423,9.7,61,17,2.92,RU,1727811911
569,nuku'alofa,-21.1333,-175.2,24.19,83,75,6.69,TO,1727811912
570,indramayu,-6.3264,108.32,27.04,74,100,2.92,ID,1727811913
571,mahdia,35.5047,11.0622,24.97,67,0,7.07,TN,1727811353
572,ambikapur,23.1167,83.2,21.6,88,2,1.0,IN,1727811915
573,ust'-barguzin,53.45,108.9833,7.66,91,100,8.28,RU,1727811916
574,tionk essil,12.7856,-16.5217,29.98,83,57,2.33,SN,1727811918
575,pyapon,16.2833,95.6833,23.27,98,100,1.69,MM,1727811918
576,labrador city,52.9463,-66.9114,15.95,48,0,5.36,CA,1727811920
577,carbonear,47.7332,-53.2148,11.81,90,100,9.34,CA,1727811921
578,cangucu,-31.395,-52.6756,18.56,95,100,2.78,BR,1727811922
579,hotan,37.0997,79.9269,15.17,29,79,1.55,CN,1727811923
580,brownfield,33.1812,-102.2744,27.99,25,0,4.97,US,1727811924
581,black river,18.0264,-77.8487,29.32,73,30,4.03,JM,1727811925
582,sinanpasa,38.7444,30.2428,8.27,78,7,1.06,TR,1727811926
583,nadym,65.5333,72.5167,3.45,97,100,10.22,RU,1727811680
584,malango,-2.9627,119.9001,18.07,92,16,1.07,ID,1727811929
585,frontera,26.9333,-101.45,31.29,41,40,3.6,MX,1727811930
586,ardestan,33.3761,52.3694,23.43,26,0,2.68,IR,1727811932
587,lepsy,46.235,78.9456,14.23,27,8,4.08,KZ,1727811933
